TEMP,RELHUMID,PRESS,WINDSP,PRECI,Moisture
30.07,64.94,100.36,4.23,12.22,0.51
29.69,69.38,100.47,4.09,7.59,0.52
30.26,69.5,100.59,3.51,2.98,0.52
30.06,69.81,100.53,1.9,13.18,0.52
30.25,67.81,100.45,2.02,8.22,0.53
31.37,59.88,100.42,1.84,0.04,0.53
30.87,65.94,100.4,2.83,3.42,0.53
29.51,73.19,100.43,4.5,6.12,0.53
28.58,80.25,100.44,4.48,16.47,0.55
29.48,77.5,100.34,5.26,16.43,0.56
30.2,75.44,100.26,6.2,4.09,0.56
30.72,74.94,99.98,7.73,6.51,0.56
31.15,74.31,100.02,8.2,7.81,0.56
29.98,80.75,100.25,7.38,8.98,0.57
30,79.31,100.17,6.8,2.23,0.58
29.58,80,100.15,6.38,1.06,0.57
29.79,81,100.26,5.91,1.49,0.57
31.01,72.94,100.28,6.19,0.71,0.57
31.3,72.25,100.1,6.03,1.85,0.56
30.96,77.12,99.76,5.07,20.03,0.56
30.01,76.31,99.74,4.95,1.61,0.59
30.81,68.69,99.82,2.8,0.24,0.58
31.34,65.25,100.18,1.54,0.63,0.57
31.3,67.31,100.29,2.85,2.12,0.57
31.8,64.19,100.18,3.52,1.56,0.56
32.08,63.44,99.93,3.81,3.65,0.56
32.65,63.69,99.85,2.12,1.56,0.56
32.9,63.19,99.89,2.13,3.2,0.55
31.15,71.31,99.96,2.85,2.02,0.55
31.13,71.31,99.89,2.77,1.69,0.55
30.41,76.12,99.96,3.37,2.8,0.55
31.09,70.5,100,4.13,3.87,0.55
30.19,78.44,99.97,4.85,7.52,0.56
30.98,74.25,100.07,5.77,0.09,0.56
31.23,72.06,100.11,5.71,0.06,0.55
31.24,69.5,100.05,5.66,0.17,0.55
31.74,70.81,99.97,5.44,0.72,0.55
30.49,78.69,99.89,5.3,0.92,0.55
31.21,76.56,99.88,5.33,8.5,0.55
30.26,76.5,99.98,5.29,6.34,0.56
30.28,77,99.98,5.66,2.67,0.56
30.62,77.5,100.06,5.19,0.02,0.55
31.62,72.31,100.17,6.16,0,0.55
30.43,80,100.15,6.84,9.89,0.55
30.05,79.75,100.2,5.95,3.95,0.56
29.52,81.06,100.31,6.52,0.5,0.56
29.11,83,100.34,6.8,7.64,0.56
28.68,84.88,100.38,6.7,16.65,0.58
28.71,82.94,100.27,6.15,10.38,0.59
28.3,84.56,100.09,6.07,3.39,0.59
28.45,83.75,99.96,3.72,3.05,0.6
28.03,83.31,100.26,3.2,4.1,0.6
28.94,77.56,100.31,2.91,4.62,0.6
28.85,80.81,100.18,4,8.13,0.6
29.33,78.62,100.01,4.52,4.41,0.6
29.12,79.31,100.23,4.22,3.94,0.6
29.51,78.31,100.35,4.02,1.05,0.6
29.41,79.19,100.21,4.02,0.81,0.59
29.39,81.62,100.04,3.92,2.83,0.59
29.2,82.19,100,2.86,5.24,0.59
29.2,84.69,99.91,3.09,4.44,0.6
28.76,86.31,99.75,1.95,23.11,0.61
28.53,87,99.81,2.84,13.93,0.63
29.11,82.88,99.83,2.39,1.83,0.63
29.29,81.25,99.84,3.05,2.04,0.63
28.48,87.88,100.09,3.78,5.13,0.63
28.81,82.5,100.28,3.48,4.35,0.63
28.75,84,100.08,4.02,2.75,0.63
28.84,81.69,99.91,4.55,3.22,0.62
28.96,83.12,99.83,4.48,8.6,0.63
28.79,83.38,99.86,5.69,8.3,0.63
29.24,82.94,99.7,6.24,8.11,0.64
29.33,83.88,99.51,6.47,8.89,0.64
28.55,85.56,99.61,5.78,10.6,0.65
29.16,82.69,99.86,5.57,8.3,0.65
29.33,83.38,99.94,5.45,8.83,0.66
29.31,84,100.11,6.23,9.12,0.66
29.3,80,100.17,5.25,2.74,0.66
29.16,82.25,100.06,4.63,4.11,0.66
29.73,79.94,100.06,4.33,2.46,0.65
29.73,81.5,100.1,3.03,3.88,0.65
28.69,86.88,100.2,2.61,7.07,0.65
28.62,85.12,100.19,3.99,11.66,0.66
28.04,87.12,100.32,4.3,24.28,0.67
27.89,86.19,100.58,4.33,16.4,0.7
28.19,82.5,100.73,3.12,3.21,0.7
28.42,82.81,100.64,2.75,1.52,0.69
28.53,83.56,100.64,1.86,2.85,0.69
29.15,82.88,100.51,2.55,3.66,0.69
28.89,87.25,100.34,3.5,7.63,0.69
28.62,89.94,100.13,3.73,3.47,0.69
28.83,88.75,100.12,3.05,5.38,0.7
29.55,84.44,100.09,2.23,3.28,0.7
28.56,88.19,100.24,2.27,17.91,0.7
28.98,83.44,100.23,2.34,3.63,0.71
29.12,86.56,100.02,2.83,2.81,0.7
28.78,86.31,99.84,2.34,8.37,0.7
29.17,85.94,99.69,3.62,6.26,0.71
28.39,87,99.56,5.21,13.99,0.71
28.06,89.06,99.53,6.27,14.62,0.72
27.8,91.69,99.48,5.46,29.03,0.74
27.65,88.94,99.91,2.66,32.36,0.77
28.68,83.69,99.97,1.81,5.16,0.77
28.98,85.12,99.72,3.25,6.26,0.77
27.74,91,99.72,7.37,30.42,0.78
27.83,88.88,100.33,6.48,8.43,0.8
28.85,84.25,100.46,3,1.62,0.8
28.96,86,100.24,2.69,0.27,0.79
28.55,89.31,99.91,3.28,11.45,0.79
28.25,89.31,99.6,5.77,48.32,0.8
27.59,89.88,99.8,7.77,12.59,0.83
28.44,86.81,100,3.93,2.93,0.83
28.93,84.88,100.04,2.05,1.19,0.82
28.24,87.62,100.23,1.69,21.75,0.82
28.05,87.94,100.34,3.8,25.44,0.84
28.33,86.5,100.3,3.81,4.37,0.84
28.13,86.06,100.22,3.17,0.09,0.84
27.96,90.31,100.18,4.41,5.85,0.83
27.98,89.38,100.38,4.55,3.27,0.83
28.41,86.31,100.66,3.08,2.27,0.83
28.66,85.12,100.73,2.14,0.35,0.82
28.54,87.62,100.54,2.98,4.7,0.81
28.05,89.88,100.6,3.15,1.99,0.81
28.23,88.5,100.67,3.02,4.2,0.81
28.73,87.81,100.4,3.65,5.33,0.81
28.62,89.81,100.33,3.02,4.24,0.81
28.56,88.31,100.37,2.39,4.58,0.81
28.65,87.19,100.48,1.49,13.39,0.82
28.19,89.25,100.61,2.19,3.06,0.82
28.73,87.19,100.62,2.69,1.72,0.82
27.92,90.25,100.59,2.88,3.59,0.81
27.39,93.06,100.45,3.76,8.04,0.81
27.21,94.75,100.27,4.79,36.49,0.83
27.62,94.5,100.21,4.91,59.6,0.86
27.65,93.69,100.46,5.33,17.37,0.88
27.2,94.19,100.63,4.54,8.66,0.89
27.66,90.81,100.5,2.48,9.98,0.9
27.81,90.69,100.22,2.79,5.68,0.9
27.64,91.06,100.23,2.88,8.72,0.9
27.98,88.88,100.28,1.59,1.98,0.9
27.94,90.06,100.27,3.26,5.38,0.9
27.69,91.5,100.17,5.12,7.13,0.89
27.87,89.19,100.36,4.12,5.6,0.89
28,88.12,100.47,3.45,2.22,0.89
27.89,88.75,100.49,3.56,3.81,0.88
27.8,88,100.44,2.92,2.28,0.88
27.48,88.62,100.54,2.12,0.25,0.88
27.96,84.5,100.62,1.7,0.26,0.87
27.83,84.25,100.51,1.18,8.29,0.87
28.22,85.31,100.4,1.35,7.24,0.87
28.41,85.06,100.39,1.3,3.95,0.88
28.29,83.38,100.38,1.84,0.11,0.87
28.3,85.25,100.29,1.52,8.48,0.87
26.67,94.12,100.15,2.11,14.28,0.88
27.26,90.88,100.35,2.78,19.89,0.88
27.44,92.88,100.66,3.83,14.23,0.9
27.51,90.69,100.84,3.2,15.85,0.91
27.1,89.38,100.91,2.91,6.68,0.91
27.04,88.44,100.92,1.77,1.23,0.91
27.55,84.94,100.95,1.58,0.57,0.9
26.82,91.06,101.07,2.27,2.87,0.9
26.55,91.12,101.12,2.25,1.52,0.9
26.8,91.56,100.95,3.02,6.4,0.89
27.05,90.06,100.93,2.26,14.82,0.9
26.71,88.62,100.94,1.73,12.25,0.91
27.53,82.62,100.9,0.91,2.3,0.91
27.19,86.38,100.88,1.98,0.59,0.91
26.11,84.38,101.07,2.56,0.03,0.9
26.19,83.44,101.1,2.33,0.43,0.89
26.65,82.69,101.01,2.2,0.15,0.88
25.82,85.69,101,2.53,1.49,0.88
25.05,85.69,101.14,3.5,0.24,0.88
24.55,84.81,101.25,3.41,0,0.87
25.4,84.12,101.22,3.62,0,0.86
24.72,89.56,101.02,3.31,3.34,0.85
23.47,93.62,100.37,6.84,9.17,0.85
25.15,83.88,100.77,2.68,1.35,0.85
25.94,77.44,101.2,1.71,0.21,0.85
25.44,75.81,101.18,1.77,0,0.84
23.75,79.19,101.14,2.45,0,0.84
23.02,76.88,101.14,2.39,0,0.83
23.54,82.25,101.12,2.34,0.01,0.82
24.12,80.69,101.17,2.26,0.04,0.82
24.44,83.44,101.22,2.45,0,0.81
24.37,81.19,101.1,2.82,0,0.8
23.15,77,101.11,2.48,0,0.8
23.39,72.81,101.27,1.79,0,0.79
24.33,73,101.41,1.44,0,0.79
23.98,74.25,101.41,1.53,0,0.78
23.39,76.44,101.36,1.8,0.02,0.77
23.25,79.06,101.35,1.95,0,0.77
23.32,79,101.37,2.2,0,0.77
23.44,77.31,101.36,2.17,0,0.76
22.4,78.56,101.35,2.33,0,0.76
22.01,81.38,101.32,2.79,0,0.75
20.56,74.12,101.33,2.8,0.01,0.74
19.78,71.38,101.34,2.69,0,0.74
19.72,72.5,101.27,2.55,0,0.73
19.73,76.38,101.17,2.55,0,0.73
20.59,77.94,101.15,2.8,0,0.73
19.79,80.31,101.3,3.5,0,0.72
18.69,77.44,101.28,3.48,0,0.72
19.93,78.5,101.13,3.15,0,0.71
19.55,75.31,101.09,3.15,0,0.71
19.05,76.75,101.15,2.95,0,0.7
18.81,79.81,101.19,2.99,0,0.7
18.33,74.56,101.21,3.02,0,0.7
17.95,77.69,101.28,3.32,0.08,0.69
18.43,77.12,101.12,2.73,0,0.69
18.98,75.38,100.94,2.2,0,0.68
19.62,80.06,101.02,2.34,0,0.68
20.75,78.06,101.17,2.48,0,0.67
20.94,78.12,101.26,2.96,0,0.67
19.76,76.75,101.25,3.3,0,0.66
18.29,73.69,101.23,3.11,0,0.66
17.39,72.75,101.27,2.95,0,0.66
17.65,75.94,101.32,3.05,0,0.66
17.53,76.75,101.39,3.05,0,0.66
17.23,78.88,101.29,3.25,0,0.65
16.66,77.12,101.27,2.98,0,0.65
16.62,75.44,101.28,3.16,0,0.64
17.56,76.38,101.25,2.52,0,0.64
18.52,72.88,101.24,2.7,0,0.64
18.77,73.75,101.29,2.59,0,0.63
19.23,70.94,101.24,2.17,0,0.63
20.02,70.56,101.25,2.17,0,0.62
19.48,71.19,101.29,2.82,0,0.62
18.44,66.62,101.21,2.5,0,0.62
17.26,66.62,101.21,2.92,0,0.62
16.21,69,101.32,3.02,0,0.62
16.26,76,101.29,2.96,0,0.61
17.75,81.19,101.18,2.9,0,0.61
17.72,75.56,101.17,2.58,0,0.61
17.33,71.81,101.23,2.71,0,0.6
17.15,72.31,101.21,2.41,0,0.6
18.56,62.38,101.23,2.12,0,0.6
19.54,62.81,101.26,1.71,0,0.6
19.64,77.62,101.33,2.51,0,0.59
21.06,76.38,101.47,2.27,0,0.59
21.94,74.94,101.41,2.49,0.01,0.59
19.82,71.81,101.53,2.87,0,0.59
17.01,64.31,101.75,2.4,0,0.59
17.01,59.75,101.77,2.18,0,0.59
19.01,57.88,101.7,1.15,0,0.58
12.72,70.56,88.53,1.58,0,0.57
12.98,64.81,88.53,1.7,0.02,0.57
13.09,61.88,88.43,1.89,0.68,0.57
12.55,62.69,88.3,1.91,0.01,0.57
11.63,62.62,88.25,1.73,0.49,0.56
11.46,60.44,88.22,1.75,0.02,0.56
11.88,58.06,88.09,1.73,0,0.56
11.58,57.06,88.13,1.83,0,0.55
11.29,57.88,88.1,1.79,0,0.55
10.63,70.12,88.08,1.7,0.28,0.55
10.09,67.31,88.09,1.72,0.06,0.55
9.35,51.44,88.11,1.65,0,0.55
9.39,40.88,88.18,1.54,0,0.55
9.8,41.31,88.31,1.61,0,0.55
11.69,40.81,88.37,1.55,0,0.54
11.91,43.88,88.24,1.42,0,0.54
11.7,46.88,88.36,1.66,0,0.54
12.73,46.44,88.64,1.73,0,0.54
13.5,46.31,88.62,1.61,0,0.53
13.41,45.88,88.57,1.89,0,0.53
13.87,47.81,88.64,1.66,0,0.53
15.12,43.94,88.66,1.48,0,0.52
14.13,42.56,88.55,1.62,0,0.52
14.78,43.44,88.68,1.77,0,0.52
16.33,45.5,88.79,1.72,0,0.52
16.74,47.31,88.69,1.47,0,0.52
15.51,55.44,88.49,1.48,0.37,0.52
12.81,69.75,88.26,2.28,1.26,0.52
13.28,53.88,88.42,1.7,0.23,0.51
13.34,60.44,88.31,1.59,0,0.51
13.04,61.12,88.23,1.7,0,0.51
12.63,59.44,88.42,1.99,0,0.51
12.87,58.06,88.58,1.83,0,0.5
14.19,48.38,88.51,1.7,0,0.5
16.11,47.94,88.48,1.66,0,0.5
17.32,49.31,88.35,1.61,0,0.5
16.13,49.94,88.14,1.98,0,0.49
14.8,53.69,88.1,2.01,0,0.49
14.98,51.25,88.28,1.81,0,0.49
15.69,42.19,88.18,1.86,0,0.48
14.85,39.88,88.15,1.94,0,0.48
14.87,36.12,88.45,2.11,0,0.48
14.72,36,88.66,2.09,0,0.48
14.71,45.25,88.71,1.84,0,0.48
15.34,52.12,88.79,2,0,0.48
15.98,36.81,88.8,1.98,0,0.48
16.18,40.88,88.62,2.02,0,0.47
16.55,45.94,88.58,1.91,0,0.47
17.17,44.38,88.6,1.84,0,0.47
16.98,50.06,88.32,1.86,0.04,0.47
16.02,59.69,87.81,2.34,0.25,0.46
17.19,51.44,87.8,2.42,0.24,0.46
16.8,50,87.95,2.34,0.45,0.46
15.48,38.19,88.05,2.21,0.19,0.46
14.35,32.94,88.21,2.2,0.01,0.45
13.62,35.38,88.23,2.04,0.02,0.45
14.05,36.75,88.06,2.12,0.91,0.45
14.3,40.38,88.3,1.95,1.48,0.45
15.19,42.19,88.34,1.95,0.41,0.45
16.06,41.5,88.27,2.09,0.52,0.45
16.89,43.69,88.08,2.04,2.06,0.45
17.76,40.94,87.82,3.49,0.17,0.45
17.48,31.94,87.8,3.21,0.12,0.45
17.39,35.12,87.79,2.66,0.45,0.45
16.22,29.81,87.85,2.55,0.12,0.44
16.36,25.81,88,2.34,0,0.44
15.88,27.75,87.99,2.41,0.05,0.44
15.55,36.69,87.82,1.89,0.25,0.43
16.14,54.81,87.84,2.05,3.72,0.43
13.55,83.12,87.75,2.51,23.81,0.45
13.23,56.62,87.8,3.39,0.21,0.46
14.18,42.31,88.15,1.95,0.02,0.46
14.82,39.38,88.28,2.21,0.84,0.46
15.22,37.94,88.22,2.29,0.03,0.46
15.94,38.12,88.05,2.3,0.67,0.45
14.97,49.19,87.95,2.22,7.14,0.45
14.55,53.19,87.97,2.35,3.3,0.46
14.44,51.56,88.24,2.12,1.21,0.46
13.55,67.06,88.18,2.02,6.74,0.46
15.45,55.94,88.29,2.43,0.05,0.47
17.73,53,88.27,1.92,0.79,0.47
18.85,61.38,88.2,1.98,0.03,0.47
18.78,70.56,88.13,2.01,9.19,0.47
19.66,60.31,88.17,2.16,3.48,0.48
18.49,66,88.28,1.85,2.66,0.48
19.55,70.06,88.23,2.23,2.3,0.48
20.04,69.5,88.18,2.09,3.09,0.48
19.47,80,88.01,2.02,4.82,0.48
21.02,66.69,87.93,2.12,2.4,0.48
20.86,64.75,88.19,2.3,7.68,0.48
20.08,69.56,87.91,1.92,11.6,0.49
20.33,53.75,87.8,1.85,1.62,0.5
20.4,45.81,87.9,2.03,9.18,0.5
18.83,62.75,88.08,1.97,2.99,0.51
18.52,70.75,88.08,1.94,6.52,0.51
19.99,70,88.06,1.87,0.77,0.51
21.82,60.94,87.95,2.41,0.6,0.51
23.38,44.44,87.96,2.83,0.93,0.5
22.97,30.25,87.85,3.05,0.85,0.5
20.9,26.19,87.78,2.4,1.55,0.49
20.56,24.31,87.89,2.01,0,0.49
20.06,35.12,88.11,2.24,0,0.48
20.8,50.44,88.17,2.16,0,0.48
21.23,58.69,88.09,2.41,2.28,0.48
19.66,67.12,87.95,1.65,6,0.48
21.25,55.12,87.97,2.24,0.12,0.48
21.37,48.06,88.05,2.26,1.05,0.48
21.9,57.31,88.03,2.34,1.55,0.48
20.9,77.81,87.89,1.56,6.72,0.48
20.1,87.44,87.7,2.87,5.34,0.49
20.51,85.69,87.7,3.02,8.7,0.49
20.31,90.81,87.72,3.43,15.62,0.51
19.79,86.5,87.76,2.38,12.18,0.52
20.34,80.12,87.6,2.77,18.1,0.53
22.09,56.75,87.57,2.59,0.52,0.55
23.52,39.5,87.79,2.09,0.13,0.54
23.16,39.38,87.91,2.34,0.3,0.53
22.02,52.19,87.99,1.72,5.17,0.53
20.75,71.25,88.06,2.09,11.16,0.53
21.29,70.75,88.02,2.19,6.35,0.54
20.33,77.19,88.11,2.03,11.39,0.55
20.12,64.25,88.16,2.34,1.12,0.55
20.55,63.44,88.22,1.84,2.06,0.55
20.87,72.75,88.09,2.34,7.16,0.55
21.49,60.19,88,1.92,4.2,0.55
21.2,64,88.21,1.48,14.02,0.55
22.14,73.81,88.17,2.03,0.6,0.55
21.58,80.06,88.2,1.35,2.75,0.55
22.04,79.69,88.07,2.02,7.24,0.55
20.58,76.25,88.15,1.69,11.64,0.57
20.97,83.81,88.06,2.4,4.23,0.57
20.8,84.12,88.11,1.57,29.03,0.58
21.93,79.69,87.92,1.84,12.27,0.6
21.55,86.62,87.76,2.38,14.3,0.62
21.17,78.31,87.7,1.81,4.23,0.62
20,80.5,87.62,1.95,8.64,0.62
21.84,75.31,87.63,2.03,3.59,0.62
22.92,78,87.62,2.03,2.92,0.62
22.69,77.44,87.76,2.05,14.45,0.62
22.27,79.75,87.66,2.02,23.48,0.63
22.46,76.75,87.64,2.03,8.08,0.64
22.47,80.44,87.78,1.56,1.92,0.64
23.24,79.88,87.83,1.78,10.44,0.64
23.46,82.19,87.73,2.27,7.33,0.64
23.21,82.62,87.73,1.94,5.27,0.64
23,84.44,87.76,2.19,10.45,0.64
21.76,76.12,87.78,1.5,9.86,0.65
22.15,75.06,87.69,1.79,2.32,0.65
23.19,73.19,87.53,1.88,0.93,0.64
22.38,79.69,87.34,1.47,14.13,0.64
23.2,75.88,87.45,2.02,0.51,0.64
23.26,80.25,87.54,2.39,11.08,0.64
23.19,83.62,87.54,2.13,18.45,0.65
23.39,73.06,87.47,2.42,5.78,0.66
24.4,72.31,87.56,2.41,2.01,0.65
23,86.38,87.64,2.85,9.52,0.65
24.41,71.62,87.87,1.69,2.05,0.65
24.37,75.75,87.81,1.8,0.14,0.64
24.14,80.38,87.65,1.91,0.82,0.63
24.11,80.94,87.54,2.13,4.07,0.63
23.98,83.12,87.49,2.22,3.23,0.62
23.96,83.69,87.41,1.82,5.76,0.62
23.69,83.38,87.24,2.02,15.19,0.63
24.24,75.06,87.26,2.13,1.89,0.63
23.95,80.19,87.63,1.98,3.62,0.62
23.4,86.38,87.64,2.87,1.1,0.62
22.52,88.44,87.62,2.23,3.39,0.62
23.17,81.94,87.45,2.35,2.08,0.62
23.9,78.62,87.34,2.05,2.42,0.61
23.23,89.06,87.29,2.58,36.69,0.62
22.55,93.75,87.3,4.16,25.14,0.66
22.19,91.62,87.36,3.2,14.08,0.67
22.42,93.62,87.42,2.64,22.04,0.7
22.83,90.38,87.46,2.09,9.24,0.7
23.15,84.69,87.42,1.79,9.96,0.7
22.9,90.12,87.5,1.84,11.85,0.7
23.27,88.19,87.61,2.16,11.21,0.71
23.37,85.5,87.65,2.27,8.83,0.71
23.19,90.44,87.7,2.16,9.33,0.72
23.14,90.44,87.56,2.63,7.48,0.72
22.54,94,87.36,2.43,28.58,0.73
22.4,93.06,87.33,1.98,31.38,0.75
22.95,88.69,87.36,2.08,10.09,0.77
23.07,91.94,87.31,2.32,8.7,0.77
23.24,92.12,87.25,2.62,9.53,0.77
22.41,94.94,87.43,2.21,19.57,0.78
22.71,91.56,87.53,2.38,24.98,0.79
23.13,89.88,87.54,2.01,5.56,0.8
22.8,94.94,87.53,2.7,28.03,0.8
22.55,96.06,87.61,2.75,53.95,0.84
21.5,92.69,87.79,1.88,50.14,0.88
21.08,88.31,87.71,1.48,11.01,0.88
21.95,84.94,87.75,1.91,8.6,0.88
23.19,85.75,87.67,2.06,7.37,0.88
22.87,90.62,87.62,1.98,5.86,0.88
23.49,90.19,87.58,2.4,2.7,0.87
24.05,83.5,87.5,1.98,7.73,0.86
24.21,83.69,87.5,1.6,7.05,0.85
25.36,80.88,87.52,2.08,3.23,0.85
22.95,93.69,87.53,1.8,18.43,0.85
22.32,91.62,87.53,2.02,7.19,0.85
22.9,89.81,87.58,2.05,13.62,0.85
23.13,87.69,87.59,1.42,12.47,0.85
22.75,89.06,87.45,1.48,10.55,0.86
22.58,89.38,87.31,3.02,13.74,0.86
22.48,88.56,87.39,2.75,11.65,0.86
22.33,91.81,87.61,2.37,13.96,0.86
22.75,90.44,87.7,2.12,3.09,0.86
22.71,92.69,87.81,1.91,6.68,0.85
22.3,94.62,87.81,2.33,12.78,0.85
22.8,91.19,87.7,1.83,7.84,0.86
23.18,91.62,87.59,2.79,4.48,0.85
23.43,92.44,87.53,2.52,18.85,0.85
23.35,94.31,87.44,3.3,18.71,0.86
23.37,94.44,87.28,2.66,16.92,0.86
23.92,90.44,87.28,1.93,22.88,0.88
24.03,91.38,87.41,1.81,6.87,0.88
24.01,91.19,87.53,2.08,9.31,0.88
23,93.94,87.73,2.68,15.18,0.88
23.31,92.69,87.74,2.97,15.14,0.88
23.16,94.75,87.63,3.7,23.8,0.88
22.23,97,87.43,3.68,59.31,0.91
22.38,96.12,87.39,3.13,64.38,0.92
22.14,94.44,87.49,1.76,80.01,0.95
21.33,93,87.71,1.63,37.46,0.96
22.19,93.81,87.85,2.27,9.85,0.96
22.13,95.12,87.67,2.27,6.67,0.95
22.92,94.38,87.47,2.45,3.6,0.95
23.05,92.94,87.49,2.05,1.95,0.95
22.4,93,87.65,1.8,16.12,0.94
22.47,90.62,87.89,1.55,6.22,0.94
22.69,91.12,87.8,2.2,2.81,0.93
22.47,90.88,87.72,2.06,6.72,0.92
22.72,90.12,87.71,1.7,12.66,0.91
23.83,85,87.76,1.88,3.14,0.91
23.62,86.25,87.71,1.53,6.3,0.91
22.68,86.81,87.59,1.09,6.5,0.91
23.4,89,87.46,1.89,20.68,0.91
22.26,92.75,87.58,1.83,27.03,0.91
23.26,86.38,87.74,1.95,6.37,0.91
22.25,90.25,87.89,1.5,1.02,0.91
22.44,92.44,87.84,1.99,17.43,0.91
22.3,93.19,87.83,2.45,28.84,0.91
22.29,91.5,87.72,1.87,8.39,0.91
21.89,94.69,87.57,2.03,8.53,0.91
21.88,91.06,87.65,1.74,3.47,0.91
22.48,92.94,87.71,2.8,4.45,0.91
22.74,91.94,87.75,2.73,3.93,0.9
22.64,90.56,87.88,2.21,3.11,0.89
22.49,94.06,87.89,2.3,9.66,0.89
22.43,95.38,87.84,3.04,10.59,0.89
22.73,95.5,87.64,3.75,18.96,0.89
21.75,93.88,87.95,1.71,14.41,0.9
21.54,90.69,88.11,1.47,2.61,0.9
20.82,90.44,88.14,1.52,4.52,0.89
21.47,92.44,88.09,1.48,4.88,0.89
22.26,87.94,87.98,2,4.55,0.89
22.06,90.38,87.91,1.62,0.26,0.88
23.88,83.19,87.82,1.71,0.43,0.88
23.8,87.25,87.82,1.59,11.4,0.87
22.55,88.06,87.81,1.65,4.58,0.87
22.79,88.62,87.73,1.88,8.46,0.87
21.52,93.44,87.88,2.05,36.32,0.88
21.58,89.75,87.95,1.73,16.97,0.89
22.09,88.5,87.92,1.79,10.38,0.89
22.02,93.81,87.99,1.91,16,0.89
22.01,94.25,87.91,1.59,13.95,0.9
22.02,93.75,87.78,2.12,7.88,0.9
22.48,91.69,87.84,2.19,1.15,0.89
22.31,91.19,87.95,1.9,0.37,0.88
21.86,93.06,87.91,1.83,4.25,0.88
21.33,91.75,87.9,1.6,10.49,0.88
21.3,93.62,88.03,2.07,13.74,0.88
20.44,97.38,88.06,2.35,13.35,0.89
20.44,92.88,88.01,1.39,12.59,0.89
20.19,87.62,88.08,1.19,4.05,0.89
21.77,83.12,88.14,1.62,0.68,0.89
22.6,84.44,88.17,1.29,0.1,0.88
22.78,86.56,88.13,1.62,0.03,0.88
22.4,89.25,88.07,1.84,0.86,0.87
21.65,88.19,88.03,1.2,1.57,0.87
21.68,88.31,88.07,1.5,10.55,0.86
21.03,82.94,88.05,1.12,3.86,0.87
22.4,79.06,87.97,1.65,1.14,0.86
22.28,81.69,87.87,1.73,2.96,0.85
21.73,92.75,87.67,2.7,17.14,0.85
21.21,87.38,87.72,1.69,4.7,0.86
20.56,81.12,87.81,1.66,0.01,0.85
20.54,82.81,87.92,1.34,0,0.84
21.09,82.81,88.01,1.13,0,0.84
21.01,67.19,88.14,1.9,0,0.83
21.01,68.75,88.22,1.74,0.02,0.82
20.18,80.69,88.16,1.7,6.4,0.81
19.03,89.56,87.82,1.61,6.89,0.82
19.21,88.31,87.74,2.09,2.4,0.82
18.93,86,87.99,1.45,0.21,0.81
17.48,88.69,88.18,1.31,0.17,0.8
17.27,76.94,88.47,1.52,0.22,0.8
17.05,83.62,88.59,1.68,0.12,0.8
17.11,85.88,88.44,1.58,0,0.8
17.22,81.5,88.48,1.35,0,0.79
17.78,75.19,88.6,1.5,0.31,0.78
16.73,83.5,88.51,2.07,10.41,0.78
15.51,88.12,88.47,1.48,0.29,0.78
16.26,83.56,88.51,1.45,0.04,0.78
17.45,81.38,88.39,1.27,0,0.77
17.76,75.31,88.44,1.41,0.02,0.77
18.13,66.56,88.57,1.64,0.02,0.77
17.85,79.62,88.54,1.46,0.01,0.76
18.34,77.5,88.46,1.52,0,0.75
18.47,78.81,88.48,1.51,0,0.75
17.9,74.81,88.46,1.45,0,0.74
17.21,68.88,88.34,1.55,0,0.73
17.01,69,88.39,1.53,0,0.73
17.59,70.5,88.42,1.46,0,0.73
17.37,80.12,88.24,1.53,0,0.72
17.15,86.19,88.16,1.52,0,0.72
17.83,86.81,88.25,1.32,0,0.71
17.38,78.69,88.33,1.46,0,0.71
17.15,82.06,88.37,1.46,0.02,0.7
17.73,82.62,88.28,1.58,0,0.7
17.94,79.94,88.28,1.3,0,0.7
17.38,75.88,88.27,1.5,0,0.69
16.45,71.56,88.28,1.53,0,0.69
15.55,75.94,88.21,1.7,0,0.68
14.96,66.25,88.11,1.41,0,0.68
14.39,64.56,88.12,1.36,0,0.67
14.43,65.56,88.23,1.53,0,0.67
14.48,66.38,88.42,1.48,0,0.66
15.08,70.62,88.45,1.49,0,0.66
13.79,76.69,88.2,1.68,0.74,0.66
12.52,80.12,88.26,1.66,1.37,0.66
12.56,79,88.47,1.37,0.47,0.66
13.23,73.88,88.39,1.45,0.09,0.66
14.31,70.5,88.39,1.42,0,0.65
14.08,76.38,88.48,1.34,0,0.65
14.01,72.88,88.43,1.3,0,0.64
13.94,74.88,88.34,1.36,0,0.64
14.8,76.81,88.3,1.32,0,0.64
14.69,76.75,88.21,1.39,0,0.63
15.31,74.31,88.27,1.42,0,0.63
15.49,72.88,88.38,1.52,0,0.62
16.8,69.44,88.41,1.27,0,0.62
16.54,68.31,88.4,1.44,0,0.62
16.74,70.31,88.3,1.27,0,0.62
15.15,73.25,88.31,1.64,0,0.62
14.69,67.12,88.35,1.66,0,0.61
14.15,63.44,88.41,1.69,0,0.61
13.44,62.62,88.5,1.65,0,0.6
13.8,62.44,88.6,1.45,0,0.6
13.32,62.19,88.65,1.45,0,0.6
13.14,65.19,88.68,1.2,0,0.59
14.17,68.75,88.75,1.15,0,0.59
15.26,74.19,88.82,1.45,0,0.59
14.59,82.25,88.71,1.2,0,0.59
